Escenario 3

Parametros agente
radioAgente	3.0
radioObstaculos	20.0
cantidadAgentes	300.0
cantidadObjetivos	1.0
rangoDeInteraccion	25.0


Parametros del modelo
c3	0.2
zonaVirtual	15.0
parametroObstaculos	1.0
velMax	4.0
MaxPol	180.0
c1	0.01
MaxExt	610.0
c2	0.2

Iteracion	Extension	Polarizacion	Factor colision	Consistencia extension	Consistencia polarizacion	Calidad


297	141.1572	13.8383	0.0000	0.7686	0.9231	0.8459	
298	141.5009	13.3794	0.0000	0.7680	0.9257	0.8469	
299	141.7877	13.8037	0.0000	0.7676	0.9233	0.8454	
300	142.0343	13.5524	0.0000	0.7672	0.9247	0.8459	
301	142.1616	13.4743	0.0000	0.7669	0.9251	0.8460	
302	142.0625	13.9059	0.0000	0.7671	0.9227	0.8449	
303	141.9971	13.8791	0.0000	0.7672	0.9229	0.8451	
304	141.8375	13.2596	0.0000	0.7675	0.9263	0.8469	
305	141.7403	13.6185	0.0000	0.7676	0.9243	0.8460	
306	141.7641	13.4405	0.0000	0.7676	0.9253	0.8465	
307	141.8131	13.3799	0.0000	0.7675	0.9257	0.8466	
308	141.9636	13.6384	0.0000	0.7673	0.9242	0.8458	
309	142.0588	13.5783	0.0000	0.7671	0.9246	0.8458	
310	142.1818	13.5523	0.0000	0.7669	0.9247	0.8458	
311	142.2984	13.8614	0.0000	0.7667	0.9230	0.8449	
312	142.3017	13.5224	0.0000	0.7667	0.9249	0.8458	
313	142.3052	14.0658	0.0000	0.7667	0.9219	0.8443	
314	142.3052	13.8111	0.0000	0.7667	0.9233	0.8450	
315	142.3565	14.8189	0.0000	0.7666	0.9177	0.8422	
316	142.2717	14.6387	0.0000	0.7668	0.9187	0.8427	
317	142.1543	14.9308	0.0000	0.7670	0.9171	0.8420	
318	141.9471	15.5041	0.0000	0.7673	0.9139	0.8406	
319	141.6924	16.4025	0.0000	0.7677	0.9089	0.8383	
320	141.4174	16.7321	0.0000	0.7682	0.9070	0.8376	
321	141.3207	17.4414	0.0000	0.7683	0.9031	0.8357	
322	141.2287	17.6980	0.0000	0.7685	0.9017	0.8351	
323	141.0738	18.5484	0.0000	0.7687	0.8970	0.8328	
324	141.1763	19.2191	0.0000	0.7686	0.8932	0.8309	
325	141.2378	19.6466	0.0000	0.7685	0.8909	0.8297	
326	141.1702	20.0776	0.0000	0.7686	0.8885	0.8285	
327	141.0209	20.6732	0.0000	0.7688	0.8851	0.8270	
328	140.8890	20.5613	0.0000	0.7690	0.8858	0.8274	
329	140.7520	20.9060	0.0000	0.7693	0.8839	0.8266	
330	140.6364	21.4406	0.0000	0.7694	0.8809	0.8252	
331	140.5237	21.4987	0.0000	0.7696	0.8806	0.8251	
332	140.1479	22.1594	0.0000	0.7702	0.8769	0.8236	
333	139.8175	22.5716	0.0000	0.7708	0.8746	0.8227	
334	139.5424	22.6091	0.0000	0.7712	0.8744	0.8228	
335	139.3930	23.2853	0.0000	0.7715	0.8706	0.8211	
336	139.2048	24.0915	0.0000	0.7718	0.8662	0.8190	
337	139.1037	24.4617	0.0000	0.7720	0.8641	0.8180	
338	138.9530	24.4537	0.0000	0.7722	0.8641	0.8182	
339	138.6826	24.9540	0.0000	0.7727	0.8614	0.8170	
340	138.3412	25.5800	0.0000	0.7732	0.8579	0.8156	
341	137.9662	24.7703	0.0000	0.7738	0.8624	0.8181	
342	137.5249	25.6050	0.0000	0.7745	0.8577	0.8161	
343	137.2095	25.3554	0.0000	0.7751	0.8591	0.8171	
344	136.9432	25.6242	0.0000	0.7755	0.8576	0.8166	
345	136.7404	25.6076	0.0000	0.7758	0.8577	0.8168	
346	136.6454	25.8344	0.0000	0.7760	0.8565	0.8162	
347	136.6183	25.7957	0.0000	0.7760	0.8567	0.8164	
348	136.5168	25.5404	0.0000	0.7762	0.8581	0.8172	
349	136.5409	25.5193	0.0000	0.7762	0.8582	0.8172	
350	136.7309	25.1000	0.0000	0.7759	0.8606	0.8182	
351	136.8190	24.3124	0.0000	0.7757	0.8649	0.8203	
352	136.8325	24.6279	0.0000	0.7757	0.8632	0.8194	
353	136.8348	24.7747	0.0000	0.7757	0.8624	0.8190	
354	136.8187	24.5820	0.0000	0.7757	0.8634	0.8196	
355	136.8815	23.8863	0.0000	0.7756	0.8673	0.8215	
356	136.8329	24.4950	0.0000	0.7757	0.8639	0.8198	
357	136.9411	23.5774	0.0000	0.7755	0.8690	0.8223	
358	136.8960	22.9031	0.0000	0.7756	0.8728	0.8242	
359	136.7763	22.6235	0.0000	0.7758	0.8743	0.8250	
